p1,p2,p3,p4,label
1,0,3236,1,0
0,0,3012,0,0
1,0,3181,1,0
0,1,2161,1,0
1,0,98,1,0
0,0,2753,0,0
1,0,470,1,0
1,1,3153,0,0
0,1,2468,1,0
0,1,1016,1,0
0,1,1606,1,0
1,1,2364,1,0
0,0,2901,0,0
1,1,2275,0,0
1,1,1227,1,0
1,1,31,1,0
0,1,1796,1,0
1,1,686,0,0
0,1,1186,1,0
1,1,197,0,0
0,0,661,0,0
0,0,2963,0,0
1,0,2981,1,0
0,1,3265,1,0
1,0,55,1,0
1,1,2368,1,0
1,0,785,1,0
1,1,3296,0,0
1,1,492,0,0
0,1,1253,1,0
1,0,309,1,0
1,0,1505,1,0
1,0,45,1,0
1,1,2460,0,0
1,0,796,1,0
1,1,1929,0,0
1,0,1072,1,0
0,0,615,0,0
0,0,1219,0,0
0,1,35,1,0
1,1,1077,1,0
0,1,2792,1,0
1,1,81,0,0
0,1,1957,1,0
0,1,1674,1,0
1,1,2078,0,0
1,1,751,1,0
1,0,2819,1,0
0,0,637,0,0
0,0,2177,0,0
0,0,1637,0,0
1,1,1107,0,0
0,0,1205,0,0
1,1,3315,0,0
0,1,1769,1,0
1,0,445,1,0
1,1,1029,1,0
1,0,2231,1,0
1,1,2469,1,0
0,0,1047,0,0
1,1,1580,0,0
0,1,3290,1,0
1,1,2320,1,0
1,1,111,1,0
1,1,1640,0,0
1,1,1695,1,0
1,1,976,0,0
1,0,116,1,0
1,1,2872,0,0
1,1,345,0,0
0,0,46,0,0
1,0,270,1,0
0,1,2559,1,0
1,1,835,1,0
1,1,2444,1,0
0,1,1425,1,0
1,0,589,1,0
0,1,1519,1,0
1,1,2993,0,0
1,1,37,1,0
0,0,1090,0,0
0,1,1223,1,0
0,1,230,1,0
0,1,654,1,0
0,1,2900,1,0
0,0,1402,0,0
1,1,3100,0,0
1,1,3118,0,0
1,1,1966,1,0
1,1,3072,1,0
0,1,1295,1,0
1,1,31,0,0
1,0,1574,1,0
1,1,287,1,0
0,1,2979,1,0
1,1,1088,0,0
1,1,3279,1,0
1,1,2084,1,0
1,0,56,1,0
1,0,411,1,0
0,1,3326,1,0
0,1,572,1,0
1,1,3212,0,0
1,1,1991,0,0
0,1,1326,1,0
0,0,1138,0,0
1,1,2038,1,0
0,0,374,0,0
1,1,1358,1,0
1,1,1569,0,0
1,1,639,0,0
1,1,1514,1,0
0,1,1998,1,0
1,0,781,1,0
1,1,20,1,0
0,0,1016,0,0
0,0,2814,0,0
1,1,2130,1,0
0,1,2371,1,0
1,1,2329,1,0
0,1,1965,1,0
1,1,3192,0,0
1,0,576,1,0
1,1,1342,1,0
0,1,2244,1,0
1,1,744,0,0
0,1,1688,1,0
1,1,2832,1,0
1,1,1566,0,0
0,0,555,0,0
0,0,1609,0,0
1,0,265,1,0
0,0,74,0,0
0,1,812,1,0
0,1,602,1,0
1,0,1577,1,0
0,1,1941,1,0
0,0,279,0,0
0,1,2024,1,0
0,0,109,0,0
1,1,1382,0,0
1,1,2435,1,0
1,1,971,0,0
0,1,1615,1,0
1,1,2831,1,0
1,0,1359,1,0
0,0,3100,0,0
1,1,1511,1,0
1,1,1255,1,0
1,1,1607,0,0
0,1,2940,1,0
0,1,1598,1,0
0,0,552,0,0
1,0,30,1,0
0,1,42,1,0
1,1,1422,0,0
0,0,2868,0,0
1,1,2050,0,0
0,1,3036,1,0
1,0,2771,1,0
0,0,485,0,0
0,0,1872,0,0
1,0,2171,1,0
1,1,818,0,0
1,1,49,0,0
1,0,1176,1,0
1,1,2945,1,0
0,0,2192,0,0
1,1,974,0,0
0,0,1175,0,0
0,0,1941,0,0
1,0,1158,1,0
1,1,1701,1,0
0,0,1211,0,0
1,1,510,1,0
1,1,3242,1,0
0,0,1226,0,0
1,1,1410,1,0
0,1,321,1,0
0,1,978,1,0
0,0,2103,0,0
1,1,3224,1,0
1,1,1631,1,0
1,0,789,1,0
1,1,2721,1,0
0,0,991,0,0
0,1,905,1,0
1,1,833,0,0
1,1,1066,0,0
1,0,484,1,0
1,1,1589,1,0
0,1,810,1,0
0,1,1112,1,0
1,0,1209,1,0
1,1,1306,1,0
0,1,2406,1,0
1,0,1380,1,0
0,0,2637,0,0
0,1,421,1,0
1,1,2978,0,0
1,1,1093,0,0
0,0,1268,0,0
0,0,1679,0,0
0,1,1872,1,0
1,1,263,0,0
1,0,814,1,0
0,0,1283,0,0
1,1,3083,0,0
0,0,947,0,0
1,1,691,1,0
1,0,1585,1,0
1,1,643,1,0
0,0,2734,0,0
0,0,510,0,0
1,1,3147,1,0
0,1,1975,1,0
1,0,736,1,0
1,1,3191,0,0
0,0,2722,0,0
1,1,3062,1,0
0,1,85,1,0
0,1,2730,1,0
0,1,1609,1,0
1,0,3323,1,0
0,1,1559,1,0
0,0,1821,0,0
1,1,119,1,0
1,1,314,0,0
0,1,2658,1,0
1,1,323,1,0
1,1,2537,0,0
0,1,2343,1,0
0,1,13,1,0
1,1,865,1,0
1,0,2170,1,0
1,0,952,1,0
1,0,125,1,0
1,0,2108,1,0
1,0,1099,1,0
1,0,2876,1,0
1,0,255,1,0
1,0,2809,1,0
0,0,2588,0,0
0,0,2702,0,0
1,1,1841,1,0
0,1,286,1,0
0,0,822,0,0
1,0,1345,1,0
1,1,622,1,0
1,0,1052,1,0
1,1,419,1,0
1,1,696,1,0
1,0,3196,1,0
1,1,403,1,0
0,1,862,1,0
0,1,2561,1,0
0,0,2913,0,0
0,1,3268,1,0
0,0,2007,0,0
1,1,2780,0,0
0,0,1619,0,0
0,0,3000,0,0
0,1,2257,1,0
0,1,1990,1,0
0,1,1724,1,0
1,0,717,1,0
0,1,2238,1,0
1,1,806,1,0
1,0,1008,1,0
1,1,2104,1,0
0,1,194,1,0
1,1,26,1,0
1,1,2794,1,0
0,0,2791,0,0
1,1,3041,1,0
0,0,2309,0,0
0,1,265,1,0
0,1,2833,1,0
0,1,1977,1,0
0,1,3314,1,0
1,0,750,1,0
1,1,2700,0,0
1,0,2420,1,0
0,1,598,1,0
1,1,852,0,0
1,0,1189,1,0
1,0,1547,1,0
0,0,2003,0,0
0,1,1717,1,0
0,0,1642,0,0
1,1,2205,1,0
1,0,1951,1,0
0,0,1665,0,0
0,0,2439,0,0
1,0,2327,1,0
0,0,2741,0,0
0,0,1691,0,0
1,1,1272,0,0
1,1,1339,0,0
1,1,2550,0,0
1,0,500,1,0
1,1,1487,1,0
1,1,1914,1,0
1,0,1977,1,0
0,1,3146,1,0
1,1,1259,0,0
1,0,938,1,0
0,0,3294,0,0
0,0,2960,0,0
1,1,404,0,0
1,1,1245,1,0
1,1,1148,0,0
1,1,1032,0,0
0,0,2964,0,0
1,1,101,0,0
1,1,2334,1,0
0,0,1643,0,0
1,0,409,1,0
0,1,1789,1,0
1,1,2589,1,0
1,0,2679,1,0
0,0,1516,0,0
0,0,174,0,0
1,0,126,1,0
1,1,1400,0,0
1,1,2237,1,0
1,1,74,1,0
1,1,900,1,0
0,1,2210,1,0
0,0,2369,0,0
0,0,762,0,0
0,1,326,1,0
0,1,203,1,0
1,1,2679,1,0
0,1,2767,1,0
1,0,2245,1,0
1,1,2973,1,0
0,1,2821,1,0
1,1,445,0,0
1,1,1662,0,0
0,1,541,1,0
1,1,1647,1,0
0,1,985,1,0
1,1,1622,0,0
1,1,533,1,0
1,0,1318,1,0
1,0,810,1,0
1,1,359,0,0
0,0,1045,0,0
0,1,872,1,0
0,0,3228,0,0
0,0,2903,0,0
1,1,1402,1,0
0,0,2680,0,0
1,1,3105,0,0
0,0,2371,0,0
1,1,2297,0,0
0,0,2774,0,0
1,0,1048,1,0
0,0,745,0,0
0,1,2973,1,0
1,1,1126,1,0
1,1,1675,1,0
1,0,1812,1,0
1,1,2807,0,0
1,1,2197,0,0
1,1,2985,1,0
0,0,2319,0,0
0,0,2375,0,0
0,0,1448,0,0
0,0,2536,0,0
1,1,2609,0,0
1,0,1842,1,0
0,0,2357,0,0
1,1,1488,0,0
1,0,2988,1,0
0,1,1191,1,0
1,1,2739,0,0
1,0,1578,1,0
1,1,697,0,0
1,1,2367,1,0
0,0,2843,0,0
1,0,296,1,0
0,0,3146,0,0
1,0,1471,1,0
1,1,1506,0,0
1,0,288,1,0
0,0,2714,0,0
1,0,1106,1,0
1,0,2110,1,0
0,0,1489,0,0
1,0,1601,1,0
0,1,3032,1,0
1,1,1899,1,0
0,1,1241,1,0
0,1,1659,1,0
0,1,2072,1,0
1,1,3085,0,0
0,1,1632,1,0
1,0,551,1,0
0,1,479,1,0
0,0,477,0,0
1,0,2497,1,0
0,0,1576,0,0
1,1,428,1,0
1,1,85,0,0
0,0,2112,0,0
1,0,1965,1,0
1,1,2992,0,0
0,1,609,1,0
1,1,3000,1,0
1,1,65,1,0
1,1,1726,0,0
0,0,1808,0,0
1,1,1124,0,0
0,0,1655,0,0
1,1,1944,0,0
1,1,3212,1,0
1,1,2967,0,0
1,0,1054,1,0
1,1,894,0,0
0,0,2526,0,0
0,1,216,1,0
1,1,1915,1,0
1,1,1097,1,0
1,1,3291,0,0
1,0,738,1,0
0,0,3045,0,0
1,1,2379,0,0
1,1,2546,0,0
0,1,3263,1,0
1,0,3274,1,0
1,0,2426,1,0
1,1,373,1,0
1,1,2503,1,0
1,0,148,1,0
1,0,1581,1,0
1,0,651,1,0
1,1,2816,1,0
1,1,1434,0,0
1,1,82,1,0
1,0,1270,1,0
1,0,3067,1,0
1,1,3106,0,0
0,0,2875,0,0
1,0,450,1,0
1,1,469,1,0
1,1,2075,0,0
1,0,1169,1,0
0,0,1906,0,0
0,0,3177,0,0
1,1,188,1,0
1,0,2248,1,0
0,0,1184,0,0
0,0,2991,0,0
1,1,2969,0,0
0,1,3241,1,0
0,1,1919,1,0
0,1,330,1,0
1,1,2301,1,0
0,0,2213,0,0
1,0,1328,1,0
0,1,1442,1,0
1,0,959,1,0
1,1,41,1,0
1,1,3236,0,0
0,0,1189,0,0
1,1,823,1,0
0,1,5,1,0
0,1,2378,1,0
0,0,143,0,0
0,0,482,0,0
0,0,2107,0,0
1,0,2390,1,0
1,0,585,1,0
1,1,2945,0,0
0,0,3089,0,0
1,0,57,1,0
1,1,1074,1,0
0,0,753,0,0
1,0,1313,1,0
1,0,2043,1,0
0,0,2540,0,0
0,1,2822,1,0
1,0,1093,1,0
1,1,717,1,0
1,1,2629,1,0
1,1,1489,0,0
1,0,1426,1,0
1,1,2212,0,0
1,1,1747,0,0
1,1,3219,0,0
0,0,1744,0,0
1,1,1896,1,0
1,0,1459,1,0
0,0,1565,0,0
0,0,2769,0,0
1,0,730,1,0
1,1,2110,0,0
0,0,3054,0,0
0,1,1809,1,0
1,0,2595,1,0
1,1,638,1,0
1,1,2330,1,0
0,1,1279,1,0
1,1,2628,1,0
0,0,2582,0,0
0,0,2916,0,0
1,1,840,1,0
1,1,1349,0,0
0,0,248,0,0
1,0,1807,1,0
1,0,882,1,0
0,1,1637,1,0
1,1,2619,1,0
1,1,615,0,0
1,1,3065,0,0
1,1,238,1,0
1,1,3235,0,0
1,0,1866,1,0
1,0,2611,1,0
1,0,935,1,0
0,1,409,1,0
1,1,2201,0,0
0,1,86,1,0
1,0,499,1,0
1,1,2150,0,0
1,0,2518,1,0
1,1,1305,1,0
1,1,2501,1,0
1,1,1134,1,0
1,1,2177,0,0
0,0,3121,0,0
1,0,1065,1,0
1,1,2233,0,0
1,1,2349,0,0
1,0,2361,1,0
1,1,1260,0,0
1,1,1751,0,0
1,0,2503,1,0
0,0,3065,0,0
0,0,2770,0,0
1,1,765,1,0
0,1,2496,1,0
0,0,393,0,0
0,0,1114,0,0
0,1,738,1,0
0,0,1255,0,0
1,0,2261,1,0
1,1,2428,1,0
1,1,2842,0,0
1,0,2002,1,0
1,1,634,0,0
1,1,2811,0,0
1,1,3078,1,0
1,1,3186,0,0
1,1,3250,0,0
1,1,804,1,0
1,1,1456,1,0
0,0,2125,0,0
1,0,1569,1,0
1,1,889,1,0
0,0,1097,0,0
1,0,843,1,0
1,1,1981,0,0
1,1,268,0,0
0,1,3221,1,0
1,1,1818,1,0
1,0,1675,1,0
0,1,2531,1,0
1,1,1983,0,0
1,1,2007,1,0
1,0,1101,1,0
1,1,1296,0,0
0,1,1639,1,0
0,0,1730,0,0
1,1,1132,0,0
0,1,1423,1,0
0,1,2631,1,0
1,1,801,0,0
1,1,1188,1,0
0,0,2696,0,0
1,1,829,0,0
1,0,1706,1,0
1,1,1950,1,0
0,0,3153,0,0
1,0,3108,1,0
0,1,2301,1,0
1,1,2577,1,0
1,1,924,0,0
0,0,2826,0,0
1,1,695,1,0
0,0,1515,0,0
0,0,2938,0,0
1,1,1742,1,0
0,1,1358,1,0
1,1,1767,1,0
0,1,1340,1,0
0,1,3042,1,0
1,1,3157,0,0
0,1,1709,1,0
0,0,1986,0,0
1,1,879,0,0
0,1,2320,1,0
0,1,103,1,0
1,0,1159,1,0
1,1,3297,1,0
1,0,2044,1,0
1,1,3150,0,0
1,0,3104,1,0
1,1,1549,1,0
1,1,1826,0,0
0,1,2869,1,0
1,0,223,1,0
0,1,845,1,0
1,1,2772,1,0
1,1,1250,0,0
1,1,3189,1,0
1,1,2744,0,0
1,0,69,1,0
1,1,1169,0,0
0,0,2813,0,0
1,1,3286,0,0
0,0,591,0,0
1,1,2753,0,0
1,0,279,1,0
1,1,14,1,0
1,1,2496,0,0
0,1,1475,1,0
1,1,3157,1,0
1,1,843,1,0
0,1,1147,1,0
0,1,1571,1,0
0,1,2974,1,0
1,1,2713,1,0
1,1,2648,0,0
1,1,883,0,0
1,0,2344,1,0
1,1,2799,0,0
1,1,2780,1,0
0,0,1667,0,0
0,1,3319,1,0
0,1,2298,1,0
0,1,2087,1,0
1,1,1416,0,0
1,1,529,1,0
0,1,1911,1,0
1,1,2406,1,0
1,1,2291,1,0
0,1,1906,1,0
0,0,1971,0,0
0,1,3175,1,0
1,0,906,1,0
0,1,3215,1,0
0,1,871,1,0
0,1,342,1,0
1,0,2867,1,0
1,1,446,0,0
1,1,2648,1,0
0,1,1024,1,0
1,0,2393,1,0
1,1,1216,0,0
1,1,2629,0,0
1,0,927,1,0
1,1,2854,1,0
1,1,327,0,0
1,1,1578,1,0
1,0,2619,1,0
0,1,2186,1,0
1,1,2513,1,0
1,1,3129,0,0
1,1,845,0,0
0,0,2072,0,0
1,1,1615,0,0
1,1,2268,0,0
1,0,879,1,0
1,1,1716,1,0
0,0,924,0,0
1,0,647,1,0
0,1,2200,1,0
1,1,2673,0,0
1,1,2430,0,0
1,1,2209,0,0
1,0,2401,1,0
0,0,1181,0,0
1,1,1068,1,0
1,1,244,1,0
1,0,1704,1,0
1,1,788,1,0
1,1,3321,1,0
1,1,2841,1,0
0,0,3225,0,0
1,1,284,0,0
1,1,713,0,0
1,1,1620,0,0
1,0,1806,1,0
1,1,2685,1,0
1,0,3112,1,0
0,1,3204,1,0
0,0,176,0,0
0,1,48,1,0
1,1,2224,0,0
0,0,669,0,0
1,0,1607,1,0
1,0,967,1,0
1,0,120,1,0
0,0,2990,0,0
1,1,419,0,0
1,1,2881,0,0
0,0,1484,0,0
1,1,157,1,0
0,0,2824,0,0
0,0,662,0,0
0,0,2477,0,0
1,1,2898,0,0
1,0,2388,1,0
1,1,2857,0,0
0,1,2884,1,0
1,1,374,0,0
1,1,1740,1,0
0,1,2950,1,0
0,1,1194,1,0
1,1,1023,1,0
0,0,525,0,0
0,0,806,0,0
0,1,2501,1,0
1,1,386,1,0
1,1,1282,1,0
1,1,98,1,0
0,0,384,0,0
1,0,1148,1,0
1,1,1630,1,0
1,1,1764,0,0
0,1,2123,1,0
0,1,2502,1,0
1,0,1973,1,0
1,1,2369,1,0
1,1,1482,1,0
1,1,1624,0,0
1,0,2532,1,0
0,0,2133,0,0
0,1,1219,1,0
0,0,1195,0,0
0,1,3179,1,0
1,0,3038,1,0
0,0,650,0,0
0,1,135,1,0
1,0,1322,1,0
1,1,1635,1,0
0,0,2927,0,0
1,0,2800,1,0
1,0,1154,1,0
0,1,3170,1,0
0,1,2608,1,0
1,0,3035,1,0
1,1,1604,0,0
1,1,267,0,0
0,0,1752,0,0
0,0,1258,0,0
1,1,2057,1,0
0,0,172,0,0
0,1,2395,1,0
0,1,1069,1,0
1,1,1561,0,0
0,1,3039,1,0
1,1,2714,1,0
1,1,1729,0,0
1,0,2499,1,0
1,1,2712,1,0
0,0,1624,0,0
0,0,572,0,0
0,1,2536,1,0
1,0,3260,1,0
1,1,472,0,0
1,1,885,1,0
1,0,3266,1,0
0,1,1589,1,0
1,1,363,1,0
1,1,1976,1,0
1,0,314,1,0
0,1,3289,1,0
1,1,2774,1,0
0,0,2050,0,0
0,1,697,1,0
0,0,1035,0,0
1,1,1264,1,0
1,1,1392,0,0
1,0,2152,1,0
1,0,1032,1,0
1,1,559,0,0
0,1,1961,1,0
0,0,756,0,0
0,1,33,1,0
0,1,551,1,0
0,0,593,0,0
0,1,1921,1,0
0,0,1387,0,0
0,0,2282,0,0
1,0,2852,1,0
0,0,3172,0,0
1,0,1161,1,0
1,1,1877,0,0
1,1,1113,0,0
1,1,995,1,0
1,1,234,1,0
1,1,2126,1,0
0,1,501,1,0
1,1,3048,1,0
0,0,782,0,0
1,1,1438,0,0
1,0,885,1,0
1,1,1171,1,0
0,1,124,1,0
1,0,1098,1,0
1,1,2132,1,0
1,1,190,0,0
1,1,1967,0,0
1,1,99,1,0
1,0,1517,1,0
1,1,952,0,0
1,0,1138,1,0
0,0,321,0,0
1,1,1225,0,0
0,0,2035,0,0
1,1,1421,0,0
0,0,1687,0,0
1,1,1443,0,0
0,1,1827,1,0
1,0,2947,1,0
1,1,2562,1,0
0,1,800,1,0
0,1,1597,1,0
0,1,301,1,0
1,0,7,1,0
1,0,2908,1,0
1,1,140,1,0
0,0,3068,0,0
0,1,530,1,0
1,0,2585,1,0
1,1,3097,1,0
0,1,1426,1,0
0,0,1702,0,0
1,1,2455,1,0
0,1,651,1,0
0,0,27,0,0
0,0,1039,0,0
0,1,677,1,0
0,0,1478,0,0
0,1,2134,1,0
1,1,1579,1,0
0,0,560,0,0
1,0,3118,1,0
1,0,2872,1,0
0,1,2015,1,0
1,1,2956,0,0
1,1,3271,0,0
0,1,1225,1,0
0,0,2156,0,0
1,0,1203,1,0
1,1,1722,0,0
1,0,669,1,0
1,0,1765,1,0
0,1,2517,1,0
0,1,2714,1,0
0,0,2499,0,0
1,1,2838,0,0
0,1,2283,1,0
1,1,568,1,0
0,0,3127,0,0
1,0,1953,1,0
0,1,52,1,0
1,0,744,1,0
1,1,2012,1,0
1,1,2860,0,0
1,1,467,1,0
0,0,2030,0,0
1,0,2124,1,0
0,0,446,0,0
0,1,449,1,0
0,0,2659,0,0
0,0,1066,0,0
1,1,3280,0,0
1,0,3221,1,0
1,0,2244,1,0
1,1,53,1,0
0,0,3128,0,0
0,0,983,0,0
0,0,1118,0,0
1,1,36,1,0
0,1,1176,1,0
0,1,3234,1,0
0,0,2936,0,0
1,1,3277,0,0
0,0,811,0,0
0,0,1073,0,0
0,0,1555,0,0
1,1,1557,1,0
0,0,1635,0,0
0,1,752,1,0
1,0,370,1,0
1,0,2337,1,0
1,1,1224,0,0
1,0,2963,1,0
1,0,3122,1,0
0,0,2725,0,0
0,0,2551,0,0
1,0,2543,1,0
1,0,37,1,0
1,1,486,0,0
1,0,2376,1,0
0,1,1303,1,0
0,1,1450,1,0
1,1,2159,1,0
1,0,1720,1,0
0,0,336,0,0
1,1,2662,0,0
1,0,1389,1,0
1,0,1067,1,0
0,1,1018,1,0
0,1,543,1,0
0,0,2404,0,0
1,1,2069,1,0
0,1,1205,1,0
1,1,1343,0,0
0,1,1896,1,0
1,0,1983,1,0
0,0,311,0,0
0,1,2070,1,0
1,1,2689,1,0
0,1,458,1,0
1,1,2220,1,0
0,0,1927,0,0
0,1,1111,1,0
1,0,2813,1,0
1,1,2709,1,0
1,1,133,1,0
1,0,1942,1,0
0,0,1042,0,0
1,1,1725,1,0
1,1,1310,0,0
0,0,1960,0,0
0,0,2655,0,0
1,1,3260,1,0
1,1,3111,0,0
0,1,2628,1,0
0,0,160,0,0
1,0,2316,1,0
1,0,1385,1,0
1,1,2147,1,0
1,1,2951,1,0
1,1,1319,0,0
1,0,910,1,0
1,1,2441,1,0
1,0,782,1,0
1,1,720,0,0
1,1,1149,1,0
1,1,1080,0,0
0,1,505,1,0
0,1,390,1,0
1,1,2106,1,0
1,1,2585,1,0
0,0,3286,0,0
1,1,240,0,0
1,1,1486,1,0
1,1,1769,0,0
1,0,1467,1,0
1,1,71,0,0
0,0,1869,0,0
1,1,962,0,0
0,0,2838,0,0
1,1,1943,0,0
1,1,1441,0,0
0,0,1801,0,0
1,0,2375,1,0
1,1,1779,1,0
1,1,1503,0,0
0,0,2611,0,0
1,1,3205,0,0
0,1,1949,1,0
1,1,718,1,0
1,0,1353,1,0
0,1,2811,1,0
0,1,2042,1,0
1,1,2037,1,0
0,0,2506,0,0
1,0,2305,1,0
0,1,3081,1,0
1,0,620,1,0
0,0,518,0,0
0,1,960,1,0
1,1,3142,1,0
0,1,1745,1,0
0,1,829,1,0
1,0,2178,1,0
0,1,1658,1,0
1,1,1118,0,0
1,1,2494,1,0
1,1,2751,1,0
1,0,1053,1,0
1,0,2441,1,0
1,1,2668,1,0
0,0,2391,0,0
1,0,1020,1,0
0,0,2759,0,0
0,1,1766,1,0
0,1,459,1,0
1,1,932,1,0
1,1,2502,0,0
0,0,2709,0,0
0,0,306,0,0
1,0,3279,1,0
0,0,1398,0,0
0,1,1270,1,0
1,1,75,0,0
1,1,1919,0,0
0,1,763,1,0
1,1,2259,1,0
1,1,7,0,0
1,1,2691,0,0
1,0,827,1,0
1,1,1459,1,0
1,0,946,1,0
0,0,1700,0,0
1,1,1098,0,0
0,1,472,1,0
1,0,1416,1,0
0,1,3076,1,0
1,1,930,0,0
1,1,3314,1,0
1,1,754,1,0
0,1,2272,1,0
0,0,1413,0,0
1,0,3235,1,0
1,0,151,1,0
1,0,3270,1,0
0,1,1064,1,0
0,1,1388,1,0
1,1,562,1,0
1,0,2845,1,0
1,1,438,1,0
1,0,948,1,0
0,1,1004,1,0
1,1,2921,1,0
0,1,1305,1,0
0,0,21,0,0
1,0,3187,1,0
0,1,71,1,0
1,1,2071,0,0
1,0,164,1,0
1,1,1770,0,0
0,1,1254,1,0
0,1,801,1,0
1,1,1691,0,0
1,1,2795,0,0
0,1,1851,1,0
0,1,333,1,0
1,1,575,1,0
1,0,1111,1,0
1,1,9,1,0
1,0,1316,1,0
1,1,1356,1,0
1,1,2564,0,0
1,0,1247,1,0
1,1,2885,0,0
1,1,2133,0,0
1,1,353,0,0
1,1,2713,0,0
1,1,1784,0,0
1,0,1336,1,0
1,1,1335,0,0
1,0,485,1,0
1,1,442,0,0
1,0,1027,1,0
0,1,1029,1,0
0,1,3238,1,0
0,1,532,1,0
0,1,2120,1,0
1,1,2483,0,0
1,0,934,1,0
0,1,789,1,0
0,0,486,0,0
1,1,72,1,0
1,0,2968,1,0
1,0,3034,1,0
0,1,470,1,0
1,1,2607,0,0
0,0,243,0,0
1,0,1012,1,0
1,1,2140,0,0
1,1,3076,0,0
0,1,3016,1,0
0,1,448,1,0
1,0,2979,1,0
1,1,3200,0,0
1,1,3251,0,0
0,0,794,0,0
0,1,3061,1,0
1,0,84,1,0
0,0,707,0,0
1,1,937,0,0
0,0,931,0,0
1,1,986,0,0
1,1,726,1,0
1,1,3140,0,0
1,1,1329,0,0
1,0,2318,1,0
0,0,405,0,0
0,0,1771,0,0
1,0,639,1,0
1,1,3009,0,0
0,0,515,0,0
1,1,1373,1,0
0,1,167,1,0
0,1,1969,1,0
0,0,1178,0,0
1,0,2556,1,0
1,1,1728,1,0
1,0,1061,1,0
1,1,218,0,0
0,1,2782,1,0
1,0,2924,1,0
1,1,2765,0,0
1,0,716,1,0
1,0,896,1,0
0,1,1484,1,0
0,1,337,1,0
0,0,3133,0,0
1,1,1598,1,0
0,0,3028,0,0
0,0,81,0,0
1,1,1144,1,0
1,0,283,1,0
1,0,1122,1,0
0,1,626,1,0
0,0,1288,0,0
1,1,518,0,0
1,1,1651,1,0
1,1,2042,1,0
0,0,1690,0,0
0,0,332,0,0
0,0,2980,0,0
1,1,1984,0,0
1,1,2260,1,0
0,1,1344,1,0
1,1,2059,1,0
0,0,2027,0,0
1,1,1752,1,0
1,0,1665,1,0
1,1,1190,1,0
1,1,953,1,0
1,0,817,1,0
1,1,2463,1,0
1,0,1594,1,0
0,0,1763,0,0
0,0,154,0,0
1,1,1293,0,0
1,0,756,1,0
0,0,1613,0,0
1,0,395,1,0
1,0,260,1,0
0,0,1476,0,0
0,0,481,0,0
1,1,2482,1,0
0,1,3127,1,0
0,1,1894,1,0
1,1,2708,1,0
1,0,806,1,0
0,1,2812,1,0
0,1,2739,1,0
1,0,1251,1,0
1,1,728,0,0
0,1,1278,1,0
1,1,304,1,0
1,1,848,0,0
0,1,1937,1,0
1,1,1573,0,0
0,1,1488,1,0
1,1,778,1,0
0,1,343,1,0
1,0,1404,1,0
0,0,726,0,0
1,0,234,1,0
1,0,697,1,0
1,1,1603,0,0
1,0,842,1,0
0,0,589,0,0
1,1,1811,1,0
1,1,2929,0,0
1,0,1831,1,0
0,1,2570,1,0
1,1,1128,1,0
1,1,1284,0,0
1,0,3198,1,0
1,1,427,1,0
0,0,714,0,0
0,0,3171,0,0
0,1,2753,1,0
0,1,803,1,0
0,0,540,0,0
0,0,704,0,0
1,1,2206,0,0
1,0,1934,1,0
1,1,1992,1,0
1,0,2473,1,0
1,0,44,1,0
0,1,239,1,0
0,0,3139,0,0
0,0,2118,0,0
0,1,1910,1,0
0,1,2379,1,0
0,0,3182,0,0
1,1,1692,1,0
1,1,1403,1,0
1,1,2292,1,0
0,0,1015,0,0
1,1,382,1,0
1,0,2875,1,0
1,1,2849,0,0
0,0,1950,0,0
0,1,2829,1,0
1,1,1018,0,0
1,1,747,0,0
1,1,798,0,0
0,1,1101,1,0
0,1,1558,1,0
0,1,2172,1,0
1,1,175,0,0
1,0,145,1,0
1,0,1616,1,0
1,1,2380,0,0
1,1,1375,0,0
0,0,2570,0,0
1,1,2588,0,0
1,1,1799,0,0
1,0,2885,1,0
0,0,3329,0,0
1,1,2842,1,0
1,1,399,1,0
1,1,1002,0,0
0,1,178,1,0
1,0,3193,1,0
1,1,789,0,0
1,0,2624,1,0
1,0,3039,1,0
0,0,546,0,0
1,1,2131,0,0
1,1,1870,1,0
1,0,1726,1,0
0,1,391,1,0
1,1,304,0,0
1,1,72,0,0
1,0,3218,1,0
1,0,2005,1,0
1,1,342,0,0
1,0,1191,1,0
0,0,2887,0,0
1,0,1700,1,0
0,1,909,1,0
0,1,739,1,0
0,1,2130,1,0
0,1,3250,1,0
642,441,3205,986,0
1196,2205,2407,1525,0
22,108,642,2155,0
282,2155,2510,2389,0
3286,675,1414,2962,0
1803,1317,2652,329,0
823,3097,1864,1773,0
962,1855,1663,1775,0
652,1083,1092,1846,0
1083,1728,91,2900,0
242,318,1948,1822,0
1957,1989,779,1012,0
845,377,1666,1477,0
175,1237,2515,2675,0
2509,2148,148,2061,0
2929,2202,1920,166,0
571,894,273,1828,0
2025,477,1328,2589,0
750,1320,781,1186,0
2315,2194,3293,2165,0
1823,1638,747,2730,0
2428,3127,1977,327,0
2971,3153,700,1766,0
2832,1636,2505,1501,0
14,237,2903,405,0
2465,2306,1540,65,0
1563,3120,1467,2489,0
3194,2556,55,3071,0
167,515,1122,466,0
2966,1336,754,1574,0
1385,1032,329,1873,0
818,1849,377,774,0
1790,942,2387,2647,0
1158,2243,1823,643,0
2144,407,212,450,0
2498,1526,2292,2845,0
2618,1063,1574,3206,0
1941,737,2307,2386,0
