p1,p2,p3,label
29,65,558,0
97,14,380,0
88,88,633,0
2,36,131,0
47,45,163,0
13,89,642,0
15,31,919,0
21,99,236,0
46,98,191,0
97,49,847,0
31,32,236,0
14,28,612,0
67,26,930,0
20,50,517,0
39,61,103,0
51,18,679,0
40,34,990,0
8,42,297,0
14,28,571,0
67,5,932,0
39,87,703,0
74,89,243,0
79,19,953,0
32,64,590,0
41,38,186,0
1,89,806,0
44,94,57,0
38,94,710,0
70,15,924,0
82,80,445,0
75,21,583,0
25,69,204,0
13,84,305,0
37,94,127,0
69,24,130,0
97,49,939,0
55,42,585,0
96,3,738,0
77,31,649,0
78,49,386,0
31,70,188,0
63,79,932,0
18,4,828,0
58,15,706,0
80,77,510,0
77,4,162,0
53,24,742,0
100,38,505,0
14,27,436,0
27,90,325,0
35,73,35,0
33,36,526,0
79,50,410,0
74,70,884,0
100,8,199,0
28,7,392,0
13,93,260,0
37,61,905,0
8,61,742,0
6,76,231,0
61,47,51,0
20,1,873,0
45,80,560,0
36,26,471,0
58,44,252,0
79,2,341,0
15,78,181,0
12,6,915,0
7,82,859,0
58,6,918,0
31,66,959,0
11,47,146,0
42,15,94,0
35,11,705,0
92,94,507,0
34,81,650,0
8,68,95,0
73,88,660,0
54,26,667,0
40,73,314,0
94,15,605,0
52,44,325,0
96,94,950,0
89,24,806,0
88,73,760,0
27,26,547,0
64,66,275,0
87,37,135,0
96,41,402,0
19,35,399,0
20,79,676,0
77,66,33,0
32,75,891,0
49,68,719,0
35,53,177,0
54,4,156,0
55,81,312,0
29,5,124,0
25,71,674,0
75,14,371,0
45,58,910,0
58,16,23,0
30,73,234,0
34,38,387,0
11,15,486,0
35,35,234,0
76,67,349,0
76,72,56,0
76,37,235,0
53,90,826,0
4,62,105,0
63,80,367,0
12,25,82,0
62,12,325,0
83,15,299,0
13,80,922,0
8,33,281,0
32,32,40,0
74,55,800,0
39,65,500,0
44,97,296,0
31,92,165,0
94,94,695,0
77,36,261,0
6,6,969,0
21,10,891,0
2,33,104,0
34,39,886,0
76,43,471,0
83,21,648,0
43,54,928,0
34,11,399,0
51,50,517,0
12,10,254,0
43,82,387,0
91,88,704,0
94,13,143,0
44,44,773,0
80,47,755,0
89,99,949,0
49,95,269,0
25,8,919,0
22,57,129,0
87,46,425,0
76,61,773,0
64,93,94,0
33,92,91,0
93,31,451,0
32,85,345,0
66,40,259,0
51,68,34,0
87,35,158,0
27,77,638,0
61,42,956,0
80,94,569,0
69,18,145,0
39,93,192,0
28,22,412,0
20,87,296,0
44,3,331,0
13,7,558,0
99,50,765,0
93,1,59,0
62,90,438,0
91,31,931,0
62,68,688,0
3,51,316,0
23,39,786,0
13,39,437,0
52,15,56,0
86,9,466,0
70,77,316,0
98,7,278,0
81,74,233,0
80,57,773,0
48,18,613,0
47,40,436,0
96,85,38,0
4,30,830,0
21,83,650,0
62,83,17,0
88,50,52,0
78,32,771,0
26,4,512,0
99,3,744,0
93,57,157,0
10,72,417,0
55,5,355,0
92,30,975,0
30,90,442,0
1,62,455,0
61,15,314,0
87,8,960,0
43,61,860,0
75,19,896,0
83,9,523,0
77,30,494,0
19,20,237,0
77,52,571,0
52,48,611,0
59,53,607,0
10,64,843,0
100,89,963,0
33,6,926,0
4,90,326,0
94,96,107,0
82,99,242,0
41,47,65,0
68,41,153,0
80,98,767,0
7,43,880,0
88,96,754,0
20,33,313,0
56,35,894,0
91,2,981,0
82,54,378,0
46,26,672,0
28,6,622,0
91,58,952,0
79,44,415,0
11,12,256,0
27,49,832,0
60,57,977,0
88,80,703,0
48,13,990,0
55,18,743,0
82,91,170,0
3,22,641,0
39,78,576,0
76,39,435,0
69,33,146,0
38,18,37,0
83,86,541,0
66,79,395,0
80,64,24,0
18,6,310,0
38,30,316,0
25,22,979,0
63,12,82,0
2,85,619,0
35,88,848,0
46,91,309,0
31,6,17,0
98,16,686,0
79,73,209,0
28,90,748,0
36,52,818,0
74,52,943,0
36,84,946,0
78,46,26,0
2,45,959,0
18,91,550,0
90,78,8,0
99,48,8,0
38,76,337,0
52,54,825,0
48,95,628,0
15,19,623,0
13,38,909,0
96,88,184,0
69,90,583,0
54,20,264,0
89,23,437,0
25,23,402,0
32,62,886,0
60,77,810,0
64,54,160,0
36,76,142,0
73,69,665,0
57,60,430,0
70,25,67,0
64,39,435,0
49,69,120,0
84,83,194,0
88,31,308,0
48,98,453,0
2,39,428,0
78,50,906,0
33,79,327,0
9,53,234,0
57,40,8,0
68,67,962,0
87,86,157,0
17,28,165,0
27,72,165,0
24,46,316,0
37,78,205,0
36,46,292,0
28,34,573,0
34,80,13,0
91,61,982,0
35,20,728,0
83,30,559,0
59,69,959,0
100,11,272,0
59,67,995,0
20,4,452,0
39,15,868,0
54,75,794,0
29,39,317,0
7,54,742,0
49,89,768,0
8,30,848,0
24,40,814,0
31,62,781,0
6,39,592,0
67,53,353,0
16,99,370,0
71,8,441,0
60,51,463,0
89,61,135,0
57,90,253,0
56,47,950,0
39,9,178,0
24,93,746,0
41,98,906,0
25,89,344,0
81,82,639,0
41,11,462,0
34,64,766,0
68,24,752,0
4,45,818,0
63,61,575,0
56,81,684,0
69,22,211,0
33,24,44,0
47,77,793,0
46,36,336,0
6,41,43,0
46,43,570,0
80,47,402,0
71,38,444,0
87,74,304,0
68,85,635,0
83,42,105,0
28,69,160,0
52,2,570,0
1,55,650,0
7,52,333,0
21,66,654,0
40,16,194,0
46,47,127,0
88,35,382,0
27,70,638,0
2,40,258,0
81,40,583,0
36,41,625,0
85,46,755,0
55,87,74,0
5,50,690,0
10,2,913,0
55,91,908,0
50,92,684,0
29,73,136,0
89,25,661,0
38,96,8,0
4,50,855,0
67,76,755,0
66,90,223,0
73,20,729,0
30,92,562,0
65,31,390,0
44,82,659,0
98,62,958,0
60,37,455,0
45,77,70,0
37,89,163,0
21,31,584,0
62,28,197,0
15,26,314,0
29,85,667,0
95,84,439,0
68,42,508,0
35,14,289,0
95,24,181,0
71,17,650,0
21,77,169,0
45,82,613,0
20,85,495,0
34,90,677,0
25,48,803,0
20,56,763,0
90,58,734,0
59,79,37,0
80,58,87,0
2,36,6,0
19,94,8,0
40,60,818,0
40,14,767,0
53,31,434,0
54,62,798,0
53,57,467,0
31,39,695,0
18,21,704,0
21,52,936,0
18,63,329,0
24,51,380,0
55,25,714,0
39,36,856,0
72,20,844,0
5,65,671,0
33,83,713,0
16,1,796,0
14,64,692,0
78,25,397,0
78,37,978,0
54,41,116,0
47,61,704,0
93,50,717,0
13,23,875,0
3,67,572,0
51,41,897,0
89,43,226,0
2,72,508,0
2,53,579,0
61,41,772,0
62,38,907,0
18,6,151,0
91,62,581,0
76,58,399,0
7,12,571,0
83,84,307,0
78,97,141,0
57,51,640,0
43,37,148,0
22,50,235,0
16,85,668,0
49,21,820,0
30,11,425,0
84,18,710,0
34,21,45,0
33,99,436,0
60,86,746,0
95,19,531,0
21,18,93,0
6,91,156,0
84,5,603,0
24,81,534,0
25,36,875,0
20,26,707,0
9,60,583,0
5,81,819,0
23,17,174,0
73,34,653,0
58,17,902,0
84,14,637,0
69,17,181,0
16,92,9,0
81,29,358,0
2,36,574,0
48,90,562,0
43,25,52,0
57,82,700,0
23,85,465,0
30,80,531,0
40,7,248,0
78,43,871,0
60,34,283,0
30,43,18,0
90,29,184,0
92,29,768,0
24,27,976,0
4,54,744,0
71,61,754,0
62,49,723,0
46,62,881,0
70,53,385,0
51,79,840,0
65,54,155,0
73,85,758,0
5,81,745,0
27,36,984,0
87,2,256,0
57,90,445,0
43,35,345,0
100,55,352,0
100,87,381,0
91,82,706,0
10,62,622,0
99,64,649,0
87,48,908,0
21,21,361,0
51,24,343,0
1,89,842,0
86,84,43,0
98,31,440,0
97,75,444,0
82,77,69,0
11,52,768,0
60,96,387,0
8,62,108,0
55,13,548,0
70,22,23,0
63,3,302,0
9,28,471,0
92,52,275,0
23,74,760,0
57,38,681,0
88,83,524,0
80,66,696,0
66,32,995,0
9,53,925,0
80,84,292,0
42,18,672,0
54,38,89,0
61,37,396,0
12,92,782,0
38,95,369,0
60,98,335,0
49,59,995,0
49,94,154,0
19,98,560,0
99,79,550,0
7,86,180,0
54,7,653,0
34,21,817,0
63,12,759,0
77,24,341,0
94,2,88,0
90,45,334,0
38,39,100,0
50,42,852,0
53,89,136,0
83,69,101,0
46,72,269,0
15,53,371,0
93,55,307,0
7,92,32,0
6,38,853,0
54,63,61,0
40,59,847,0
87,12,305,0
84,45,851,0
32,52,233,0
14,33,459,0
20,79,795,0
13,44,684,0
90,30,310,0
17,27,48,0
99,93,777,0
90,33,899,0
36,28,439,0
75,83,983,0
90,90,96,0
79,63,978,0
26,79,899,0
38,40,671,0
97,95,446,0
52,9,284,0
66,29,126,0
21,7,680,0
88,31,396,0
5,68,46,0
45,57,344,0
61,14,244,0
64,66,584,0
78,10,201,0
63,87,106,0
7,79,154,0
15,50,315,0
79,89,135,0
26,45,430,0
51,48,408,0
14,34,825,0
4,86,83,0
84,80,779,0
30,80,197,0
45,62,271,0
91,61,636,0
20,4,656,0
10,50,539,0
2,92,365,0
58,14,350,0
37,5,206,0
91,13,679,0
69,32,723,0
54,65,482,0
36,51,580,0
65,8,368,0
16,60,224,0
22,45,324,0
39,70,201,0
29,36,788,0
82,34,711,0
8,27,541,0
89,78,898,0
75,23,949,0
34,82,532,0
14,19,647,0
81,28,225,0
43,34,790,0
65,61,585,0
30,51,270,0
11,46,877,0
87,64,211,0
85,57,988,0
51,18,636,0
7,9,318,0
26,68,800,0
51,13,938,0
58,49,823,0
30,85,297,0
92,68,330,0
33,66,87,0
16,57,324,0
66,35,406,0
81,23,593,0
19,88,139,0
70,96,591,0
71,23,794,0
76,16,313,0
67,19,973,0
51,98,945,0
38,6,602,0
41,22,934,0
64,28,973,0
21,53,893,0
1,3,60,0
2,73,847,0
76,16,470,0
99,94,82,0
47,12,505,0
80,7,912,0
49,51,436,0
3,38,547,0
56,23,941,0
17,24,410,0
56,50,701,0
32,45,944,0
100,13,772,0
19,10,53,0
47,25,392,0
77,9,738,0
56,16,40,0
9,28,760,0
66,52,979,0
20,73,464,0
23,64,379,0
89,83,972,0
20,97,116,0
67,5,749,0
7,4,88,0
9,43,912,0
23,17,343,0
4,33,842,0
45,67,400,0
51,91,722,0
88,37,186,0
62,62,626,0
77,11,903,0
29,9,979,0
81,21,182,0
85,51,196,0
47,9,571,0
99,16,843,0
30,99,854,0
47,68,548,0
46,28,771,0
81,36,422,0
58,38,775,0
90,87,901,0
9,98,224,0
81,13,965,0
88,35,977,0
99,96,705,0
40,77,529,0
73,9,951,0
77,60,404,0
12,86,982,0
35,78,35,0
69,20,107,0
38,8,838,0
56,26,827,0
63,66,624,0
89,17,743,0
55,59,156,0
58,91,632,0
90,18,477,0
98,40,145,0
10,26,381,0
7,94,42,0
99,83,636,0
57,94,563,0
40,74,270,0
93,82,143,0
41,25,145,0
73,88,591,0
39,59,805,0
93,64,219,0
82,46,179,0
50,31,781,0
57,54,80,0
11,12,510,0
7,46,673,0
71,48,974,0
64,66,929,0
6,56,553,0
26,98,919,0
18,24,407,0
86,83,269,0
95,65,426,0
70,67,116,0
46,24,45,0
27,29,316,0
38,65,33,0
21,3,994,0
23,36,566,0
18,28,906,0
35,27,870,0
2,60,720,0
44,78,787,0
68,33,878,0
31,53,122,0
79,74,695,0
18,76,3,0
59,30,589,0
63,59,703,0
94,99,155,0
72,2,956,0
70,67,17,0
39,5,385,0
96,99,546,0
92,84,720,0
42,4,975,0
59,56,235,0
90,17,17,0
92,2,937,0
87,18,424,0
27,49,629,0
80,44,77,0
76,50,781,0
69,44,788,0
79,76,761,0
68,58,442,0
68,89,511,0
38,94,896,0
10,46,958,0
68,23,314,0
18,6,307,0
62,92,508,0
37,74,664,0
9,30,996,0
67,63,710,0
84,80,973,0
51,36,261,0
41,27,473,0
63,83,872,0
60,97,679,0
100,93,779,0
26,5,732,0
20,74,224,0
8,54,736,0
20,98,64,0
76,42,861,0
44,98,182,0
89,1,64,0
65,98,132,0
38,99,876,0
87,17,811,0
74,44,841,0
93,52,41,0
47,16,820,0
86,96,476,0
52,10,802,0
79,86,666,0
50,25,227,0
24,97,558,0
20,4,842,0
1,6,674,0
88,43,916,0
14,8,546,0
58,24,520,0
1,50,695,0
94,75,203,0
32,35,990,0
87,67,5,0
33,79,849,0
47,50,923,0
4,85,569,0
98,30,994,0
67,75,334,0
38,22,498,0
37,32,219,0
41,54,692,0
28,18,198,0
2,79,759,0
24,38,784,0
91,51,954,0
62,28,409,0
56,27,406,0
66,28,522,0
78,88,726,0
37,10,412,0
52,97,409,0
59,52,709,0
24,77,88,0
25,15,556,0
72,52,485,0
33,54,99,0
23,93,107,0
46,94,33,0
79,81,587,0
27,3,278,0
88,25,763,0
31,8,614,0
7,81,924,0
25,42,731,0
17,99,883,0
17,9,16,0
27,13,699,0
37,60,625,0
43,74,363,0
40,6,232,0
56,59,745,0
100,29,339,0
72,3,327,0
26,66,540,0
16,83,722,0
40,26,393,0
90,19,284,0
52,87,785,0
96,14,260,0
82,98,110,0
85,70,946,0
19,63,939,0
68,10,595,0
35,65,25,0
72,68,642,0
77,46,762,0
53,56,926,0
55,74,286,0
7,75,116,0
30,43,512,0
51,34,790,0
11,55,255,0
31,6,750,0
90,61,464,0
70,89,579,0
90,99,252,0
69,54,735,0
8,61,470,0
46,32,331,0
56,57,914,0
83,43,661,0
9,63,4,0
46,11,399,0
78,40,202,0
38,34,534,0
52,36,550,0
37,64,469,0
59,41,230,0
93,41,544,0
53,97,101,0
3,22,363,0
75,62,930,0
91,88,368,0
24,34,43,0
14,26,37,0
13,91,807,0
74,79,305,0
49,3,476,0
10,97,365,0
89,30,94,0
89,72,630,0
83,59,401,0
20,62,322,0
68,64,164,0
17,48,361,0
44,92,654,0
43,39,500,0
84,10,87,0
61,34,962,0
22,79,655,0
46,81,556,0
29,55,775,0
93,42,811,0
66,27,645,0
97,84,992,0
35,37,554,0
13,46,585,0
96,19,274,0
95,27,925,0
70,11,390,0
87,89,882,0
97,44,933,0
49,26,633,0
13,75,806,0
64,23,802,0
84,50,826,0
60,91,289,0
93,79,647,0
97,83,683,0
27,86,720,0
22,76,650,0
95,4,335,0
81,99,804,0
56,97,459,0
23,44,702,0
16,80,533,0
65,70,898,0
58,33,861,0
91,61,750,0
43,67,399,0
54,59,992,0
59,66,771,0
37,25,975,0
15,81,702,0
26,69,916,0
97,16,208,0
83,66,690,0
73,50,674,0
31,74,269,0
38,51,325,0
52,74,10,0
24,83,194,0
84,64,904,0
86,58,647,0
81,21,575,0
30,19,808,0
45,72,608,0
47,76,695,0
11,74,581,0
47,94,408,0
3,58,122,0
62,16,622,0
17,76,520,0
1,47,90,0
77,65,81,0
82,23,162,0
89,40,349,0
52,96,151,0
38,43,253,0
48,68,291,0
5,50,997,0
86,65,633,0
20,2,853,0
31,92,381,0
8,83,800,0
38,26,420,0
74,94,146,0
87,24,423,0
74,45,952,0
64,59,910,0
14,11,63,0
86,13,789,0
31,44,635,0
71,63,124,0
19,62,691,0
1,82,548,0
24,13,131,0
21,63,283,0
89,33,536,0
92,98,890,0
76,78,351,0
75,40,728,0
70,18,554,0
66,28,888,0
21,14,903,0
86,32,541,0
8,97,838,0
19,83,10,0
60,10,85,0
25,52,693,0
71,37,256,0
82,69,656,0
35,75,454,0
91,75,759,0
38,82,575,0
51,26,917,0
27,13,366,0
72,42,889,0
90,94,821,0
97,67,876,0
92,49,537,0
11,93,816,0
79,98,236,0
33,79,284,0
81,52,9,0
99,53,623,0
44,50,147,0
14,69,380,0
18,57,284,0
58,23,22,0
49,17,567,0
73,19,747,0
41,80,621,0
37,81,987,0
8,74,619,0
22,52,66,0
99,55,380,0
39,23,806,0
4,77,776,0
16,71,748,0
3,13,334,0
62,77,605,0
66,73,543,0
81,54,209,0
65,14,509,0
83,25,583,0
88,70,12,0
37,40,548,0
56,96,707,0
20,8,556,0
28,12,619,0
52,37,828,0
5,72,959,0
24,38,757,0
8,92,384,0
31,64,191,0
58,90,630,0
28,46,443,0
97,74,64,0
76,3,247,0
74,34,893,0
16,69,552,0
97,90,601,0
46,63,649,0
52,99,678,0
4,93,193,0
72,98,482,0
72,42,336,0
49,30,261,0
20,19,724,0
90,19,379,0
72,43,648,0
85,24,194,0
41,6,770,0
96,79,590,0
26,83,965,0
76,32,691,0
60,33,106,0
5,41,742,0
58,13,810,0
81,14,228,0
7,46,159,0
74,72,167,0
77,12,289,0
30,3,83,0
20,81,231,0
12,92,880,0
98,55,890,0
100,23,708,0
71,8,562,0
19,52,975,0
51,11,56,0
69,55,276,0
93,65,129,0
14,49,914,0
11,23,962,0
87,85,804,0
97,16,246,0
43,62,907,0
54,67,363,0
50,20,551,0
82,69,244,0
67,24,635,0
27,27,425,0
96,14,794,0
93,33,674,0
41,52,575,0
48,73,284,0
36,46,874,0
24,99,407,0
77,12,390,0
80,27,142,0
71,11,32,0
34,49,283,0
43,6,322,0
28,70,898,0
54,24,172,0
98,13,878,0
41,21,848,0
79,21,104,0
18,17,472,0
24,73,871,0
8,70,828,0
14,62,941,0
92,16,176,0
96,25,759,0
58,17,306,0
94,51,160,0
1,10,717,0
48,17,242,0
69,57,773,0
63,68,971,0
62,12,580,0
91,83,562,0
8,74,6,0
29,25,451,0
57,23,326,0
10,78,865,0
31,18,507,0
69,70,871,0
34,18,319,0
40,24,258,0
20,72,146,0
72,27,540,0
39,69,838,0
66,98,130,0
46,53,151,0
59,25,388,0
72,39,735,0
31,14,53,0
53,25,543,0
67,64,185,0
6,42,3,0
96,47,789,0
81,55,213,0
39,16,200,0
74,21,792,0
45,64,104,0
88,75,767,0
2,41,25,0
13,59,229,0
56,29,299,0
38,29,727,0
33,90,839,0
100,77,220,0
46,49,524,0
22,84,904,0
28,52,489,0
27,35,653,0
91,76,341,0
90,36,891,0
51,72,176,0
12,48,832,0
36,25,625,0
95,90,584,0
60,67,506,0
80,83,15,0
80,59,258,0
47,5,300,0
12,31,212,0
43,88,397,0
45,5,140,0
41,88,490,0
54,35,693,0
90,49,507,0
98,43,971,0
28,67,815,0
86,65,629,0
13,17,600,0
1,87,192,0
86,45,232,0
42,82,650,0
68,92,144,0
16,29,975,0
72,58,657,0
54,18,588,0
94,85,152,0
84,94,669,0
96,68,458,0
80,17,400,0
100,83,915,0
68,85,611,0
85,70,616,0
49,82,607,0
87,23,637,0
90,98,682,0
82,36,114,0
5,5,199,0
82,88,658,0
19,71,228,0
53,64,975,0
52,80,932,0
67,49,120,0
99,50,339,0
16,67,27,0
18,19,917,0
11,90,310,0
44,47,418,0
23,49,106,0
94,31,214,0
17,98,63,0
93,39,475,0
61,44,300,0
52,81,493,0
7,8,913,0
69,83,971,0
84,53,277,0
5,25,914,0
48,22,4,0
39,75,416,0
91,82,494,0
39,26,928,0
25,54,614,0
51,9,20,0
77,7,384,0
26,94,107,0
53,80,636,0
56,14,986,0
1,81,612,0
6,50,132,0
84,42,913,0
53,64,916,0
95,44,672,0
2,21,680,0
37,14,511,0
98,52,914,0
71,6,758,0
11,3,87,0
86,55,976,0
46,10,876,0
4,36,907,0
58,88,557,0
9,85,352,0
44,65,104,0
2,61,403,0
37,82,329,0
70,88,365,0
44,65,256,0
21,94,880,0
68,90,251,0
91,27,153,0
83,99,846,0
59,64,646,0
24,49,439,0
83,38,681,0
1,89,827,0
45,17,5,0
85,1,320,0
30,53,329,0
43,67,249,0
15,76,176,0
88,48,343,0
72,81,876,0
66,58,694,0
75,37,54,0
60,11,2,0
83,99,998,0
83,51,622,0
1,21,295,0
86,9,970,0
95,17,28,0
33,90,863,0
16,79,735,0
27,84,202,0
86,6,162,0
39,58,952,0
12,81,387,0
95,56,597,0
2,89,777,0
33,52,96,0
72,93,606,0
72,3,517,0
27,74,8,0
11,39,90,0
12,58,999,0
61,69,286,0
24,12,463,0
79,31,904,0
15,97,269,0
13,57,622,0
80,53,97,0
26,14,870,0
92,98,270,0
67,24,579,0
54,80,87,0
98,7,19,0
80,31,783,0
18,67,892,0
86,20,562,0
80,63,600,0
61,49,555,0
40,63,278,0
7,7,192,0
92,91,891,0
25,78,644,0
69,26,113,0
27,33,726,0
40,56,762,0
96,26,242,0
47,79,560,0
29,99,464,0
31,77,147,0
10,34,632,0
51,15,907,0
52,26,52,0
12,22,763,0
84,27,784,0
19,3,436,0
77,98,810,0
94,10,950,0
38,25,361,0
90,14,481,0
77,62,475,0
87,23,23,0
41,5,771,0
85,48,136,0
63,92,286,0
73,81,536,0
97,52,862,0
43,42,467,0
88,28,761,0
40,46,991,0
33,94,812,0
76,29,452,0
74,70,812,0
69,69,82,0
55,47,506,0
85,94,977,0
77,4,190,0
15,38,921,0
60,83,688,0
10,54,267,0
35,79,829,0
73,87,770,0
49,27,112,0
20,82,150,0
79,24,707,0
30,46,916,0
11,42,656,0
5,45,345,0
55,25,409,0
1,72,213,0
70,10,495,0
30,23,397,0
93,25,184,0
14,62,74,0
60,5,796,0
94,64,151,0
39,25,943,0
49,11,618,0
76,21,595,0
93,19,384,0
88,16,22,0
84,60,41,0
29,43,986,0
4,42,622,0
74,88,146,0
3,52,691,0
6,18,245,0
50,33,881,0
85,55,245,0
64,93,719,0
47,85,159,0
26,13,264,0
87,3,704,0
58,89,857,0
90,32,168,0
54,7,524,0
92,93,296,0
91,58,585,0
58,10,732,0
2,77,565,0
89,56,146,0
18,60,45,0
56,59,162,0
98,4,238,0
83,5,521,0
98,45,460,0
53,19,535,0
19,53,994,0
83,69,297,0
25,40,993,0
49,7,764,0
62,58,660,0
21,96,743,0
70,86,113,0
42,39,955,0
95,8,720,0
38,95,671,0
78,43,891,0
55,44,802,0
89,36,638,0
18,5,544,0
3,65,727,0
55,73,143,0
47,71,433,0
55,30,859,0
14,93,759,0
36,10,765,0
47,65,722,0
21,58,244,0
44,9,322,0
99,19,557,0
83,34,314,0
73,13,809,0
88,92,269,0
48,32,593,0
68,61,634,0
56,75,697,0
60,98,502,0
18,52,452,0
98,21,738,0
64,77,227,0
88,1,623,0
8,80,921,0
60,48,409,0
29,96,858,0
75,19,829,0
92,15,698,0
7,17,721,0
21,79,174,0
100,47,363,0
28,63,331,0
2,36,202,0
61,30,350,0
93,50,182,0
1,2,32,0
37,32,74,0
75,56,449,0
21,68,242,0
83,11,680,0
95,43,997,0
59,55,743,0
25,82,104,0
11,84,436,0
3,2,727,0
31,75,142,0
68,2,276,0
49,43,794,0
70,74,42,0
6,87,811,0
12,25,444,0
77,41,636,0
67,92,494,0
13,92,469,0
55,52,494,0
72,86,357,0
85,42,923,0
62,18,67,0
65,57,680,0
43,22,412,0
62,97,679,0
38,60,316,0
89,98,185,0
91,41,797,0
90,4,458,0
41,93,722,0
73,20,883,0
76,38,826,0
25,29,935,0
49,30,123,0
3,43,66,0
71,1,427,0
90,90,736,0
46,24,694,0
81,23,456,0
53,56,691,0
16,81,444,0
11,50,172,0
9,56,693,0
46,52,387,0
66,4,648,0
17,21,899,0
11,35,77,0
67,27,411,0
1,4,601,0
16,43,483,0
13,69,276,0
97,4,710,0
43,12,349,0
66,89,806,0
7,74,888,0
46,4,642,0
75,76,224,0
31,71,113,0
73,57,764,0
78,47,665,0
52,40,347,0
65,21,783,0
33,40,979,0
89,17,129,0
24,70,627,0
25,3,649,0
64,8,371,0
85,50,715,0
28,72,909,0
32,2,631,0
33,24,752,0
63,9,346,0
52,37,623,0
100,39,299,0
35,2,859,0
76,83,107,0
51,91,523,0
10,17,847,0
72,8,992,0
53,58,144,0
17,88,151,0
77,48,513,0
40,2,384,0
36,25,975,0
91,32,553,0
73,82,80,0
40,49,522,0
86,49,34,0
96,67,241,0
30,84,526,0
59,3,986,0
41,75,774,0
24,79,934,0
25,56,169,0
38,36,8,0
29,91,336,0
80,87,562,0
62,23,748,0
45,42,239,0
65,60,195,0
78,60,26,0
82,39,671,0
59,41,825,0
27,48,413,0
85,53,418,0
75,3,475,0
43,40,767,0
29,56,377,0
85,27,808,0
85,96,597,0
18,13,551,0
36,39,562,0
9,49,129,0
3,26,85,0
20,37,907,0
98,91,422,0
91,73,844,0
37,22,578,0
34,85,456,0
66,27,455,0
98,11,217,0
59,36,65,0
66,58,408,0
27,1,670,0
47,37,248,0
2,72,720,0
80,22,675,0
37,11,112,0
58,6,808,0
7,1,556,0
88,90,837,0
55,52,12,0
54,68,836,0
29,76,243,0
49,84,44,0
31,18,766,0
31,46,340,0
12,59,801,0
7,80,730,0
58,73,305,0
38,38,363,0
71,15,804,0
42,52,468,0
87,57,377,0
56,66,616,0
72,3,936,0
4,17,912,0
17,95,375,0
12,93,893,0
41,81,192,0
76,83,63,0
67,17,497,0
27,54,179,0
79,65,402,0
62,31,7,0
26,66,157,0
10,69,188,0
25,1,497,0
48,89,837,0
44,15,687,0
20,23,605,0
52,47,149,0
92,6,525,0
6,27,397,0
6,91,736,0
51,64,679,0
41,77,774,0
34,90,843,0
60,38,467,0
54,45,196,0
7,54,388,0
72,87,243,0
89,63,33,0
21,68,112,0
35,65,938,0
43,39,495,0
29,64,469,0
49,96,388,0
95,4,25,0
9,43,244,0
57,38,926,0
44,84,247,0
39,51,980,0
99,55,907,0
85,41,506,0
94,55,564,0
42,35,339,0
46,75,825,0
84,39,361,0
24,53,163,0
1,6,289,0
85,87,814,0
81,47,699,0
28,22,693,0
38,83,108,0
94,80,516,0
84,95,152,0
5,1,931,0
72,31,423,0
59,1,63,0
84,10,689,0
89,2,551,0
4,1,956,0
47,34,413,0
75,10,580,0
72,57,893,0
1,61,10,0
46,89,175,0
20,6,528,0
36,20,637,0
80,11,504,0
22,55,988,0
45,48,990,0
1,83,607,0
55,65,505,0
23,36,466,0
57,61,268,0
29,60,868,0
33,99,810,0
44,69,557,0
86,94,263,0
52,38,11,0
63,85,929,0
96,40,26,0
24,81,179,0
86,38,230,0
75,59,954,0
20,39,937,0
100,20,358,0
92,32,537,0
69,9,259,0
94,76,804,0
20,16,385,0
67,61,319,0
14,29,354,0
74,92,428,0
85,38,807,0
24,9,637,0
99,76,648,0
17,31,388,0
76,45,883,0
18,37,995,0
5,73,39,0
57,67,476,0
83,60,965,0
36,63,631,0
71,13,759,0
21,25,763,0
13,26,245,0
64,97,75,0
82,4,568,0
19,66,945,0
91,8,818,0
82,20,868,0
63,85,767,0
14,43,833,0
92,73,405,0
93,55,128,0
42,58,385,0
11,47,36,0
47,28,511,0
54,94,504,0
95,51,576,0
84,82,130,0
88,19,141,0
27,86,191,0
28,26,213,0
32,99,300,0
99,19,832,0
60,32,431,0
11,90,406,0
28,44,11,0
40,3,225,0
14,51,905,0
87,92,518,0
21,97,524,0
6,1,202,0
6,8,697,0
33,48,296,0
19,78,513,0
99,52,7,0
17,99,998,0
50,68,664,0
19,28,922,0
83,64,843,0
4,60,444,0
42,20,417,0
76,86,842,0
66,41,482,0
8,93,611,0
60,20,942,0
48,65,726,0
12,23,564,0
32,65,430,0
64,24,319,0
37,62,48,0
12,57,966,0
13,65,22,0
98,36,625,0
24,90,591,0
47,10,224,0
21,18,804,0
24,26,401,0
3,98,531,0
60,40,72,0
15,48,194,0
66,6,774,0
100,93,751,0
30,24,675,0
70,53,778,0
33,27,958,0
63,28,54,0
97,14,650,0
22,52,850,0
52,60,662,0
63,27,803,0
29,9,712,0
27,95,709,0
2,29,558,0
44,93,645,0
73,86,168,0
68,51,591,0
60,43,205,0
62,87,503,0
75,43,420,0
46,20,119,0
90,75,663,0
92,21,411,0
88,23,264,0
50,23,109,0
76,41,738,0
29,36,989,0
10,1,386,0
97,48,987,0
99,28,105,0
25,8,790,0
6,3,503,0
40,98,883,0
48,64,35,0
15,11,779,0
63,12,426,0
42,95,235,0
32,22,263,0
82,40,45,0
30,41,620,0
50,61,421,0
56,48,252,0
42,72,747,0
